workout_date,workout_title,exercise_title,exercise_template_id,set_index,set_type,weight_kg,reps
2025-03-22,Legs Strength (A),Front Squat,5046D0A9,0,normal,0,7
2025-03-22,Legs Strength (A),Front Squat,5046D0A9,1,normal,0,7
2025-03-22,Legs Strength (A),Front Squat,5046D0A9,2,normal,0,7
2025-03-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,10
2025-03-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,10
2025-03-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,10
2025-03-22,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,2.27,20
2025-03-22,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,2.27,20
2025-03-22,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,2.27,20
2025-03-22,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,0,normal,0,8
2025-03-22,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,1,normal,0,8
2025-03-22,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,2,normal,0,8
2025-03-22,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,18.14,10
2025-03-22,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,18.14,10
2025-03-22,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,18.14,10
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,9.07,4
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,9.07,4
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,9.07,4
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,9.07,4
2025-03-21,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.07,4
2025-03-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,31.75,7
2025-03-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,31.75,8
2025-03-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,31.75,8
2025-03-21,Pull Strength (A),Band Pullaparts,E8D86EE8,0,normal,0,18
2025-03-21,Pull Strength (A),Band Pullaparts,E8D86EE8,1,normal,0,18
2025-03-21,Pull Strength (A),Band Pullaparts,E8D86EE8,2,normal,0,18
2025-03-21,Pull Strength (A),Seated Row (Machine),1DF4A847,0,normal,34.02,10
2025-03-21,Pull Strength (A),Seated Row (Machine),1DF4A847,1,normal,34.02,10
2025-03-21,Pull Strength (A),Seated Row (Machine),1DF4A847,2,normal,34.02,10
2025-03-21,Pull Strength (A),Dumbbell Row,F1E57334,0,normal,15.88,10
2025-03-21,Pull Strength (A),Dumbbell Row,F1E57334,1,normal,15.88,10
2025-03-21,Pull Strength (A),Dumbbell Row,F1E57334,2,normal,15.88,10
2025-03-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,18.14,8
2025-03-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,18.14,8
2025-03-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,18.14,8
2025-03-20,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,6
2025-03-20,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,1,normal,34.02,10
2025-03-20,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,34.02,10
2025-03-20,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,34.02,10
2025-03-20,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,34.02,10
2025-03-20,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,0,normal,27.22,8
2025-03-20,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,1,normal,27.22,8
2025-03-20,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,2,normal,27.22,7
2025-03-20,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,3,normal,27.22,7
2025-03-20,Push Strength (A),Triceps Pushdown,93A552C6,0,normal,16.78,12
2025-03-20,Push Strength (A),Triceps Pushdown,93A552C6,1,normal,16.78,12
2025-03-20,Push Strength (A),Triceps Pushdown,93A552C6,2,normal,16.78,12
2025-03-20,Push Strength (A),Lateral Raise (Cable),BE289E45,0,normal,4.54,8
2025-03-20,Push Strength (A),Lateral Raise (Cable),BE289E45,1,normal,4.54,8
2025-03-20,Push Strength (A),Lateral Raise (Cable),BE289E45,2,normal,4.54,8
2025-03-20,Push Strength (A),Push Up (Weighted),19372ABC,0,normal,4.54,8
2025-03-20,Push Strength (A),Push Up (Weighted),19372ABC,1,normal,4.54,8
2025-03-20,Push Strength (A),Push Up (Weighted),19372ABC,2,normal,4.54,8
2025-03-20,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,2,normal,2.27,0
2025-03-19,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-03-19,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,3
2025-03-19,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,40.82,8
2025-03-19,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,40.82,8
2025-03-19,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,40.82,8
2025-03-19,Legs Strength (A),Front Squat,5046D0A9,0,normal,0,6
2025-03-19,Legs Strength (A),Front Squat,5046D0A9,1,normal,0,6
2025-03-19,Legs Strength (A),Front Squat,5046D0A9,2,normal,0,6
2025-03-19,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,10
2025-03-19,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,10
2025-03-19,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,9
2025-03-19,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,20
2025-03-19,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,20
2025-03-19,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,20
2025-03-19,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,0,normal,0,8
2025-03-19,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,1,normal,0,8
2025-03-19,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,2,normal,0,8
2025-03-19,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,13.61,10
2025-03-19,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,13.61,10
2025-03-19,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,13.61,10
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,9.07,3
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,9.07,3
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,9.07,3
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,9.07,3
2025-03-18,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.07,3
2025-03-18,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,29.48,10
2025-03-18,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,29.48,10
2025-03-18,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,29.48,10
2025-03-18,Pull Strength (A),Band Pullaparts,E8D86EE8,0,normal,0,17
2025-03-18,Pull Strength (A),Band Pullaparts,E8D86EE8,1,normal,0,17
2025-03-18,Pull Strength (A),Band Pullaparts,E8D86EE8,2,normal,0,12
2025-03-18,Pull Strength (A),Seated Row (Machine),1DF4A847,0,normal,31.75,9
2025-03-18,Pull Strength (A),Seated Row (Machine),1DF4A847,1,normal,31.75,9
2025-03-18,Pull Strength (A),Seated Row (Machine),1DF4A847,2,normal,31.75,9
2025-03-18,Pull Strength (A),Dumbbell Row,F1E57334,0,normal,13.61,10
2025-03-18,Pull Strength (A),Dumbbell Row,F1E57334,1,normal,13.61,10
2025-03-18,Pull Strength (A),Dumbbell Row,F1E57334,2,normal,13.61,10
2025-03-18,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,13.61,12
2025-03-18,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,13.61,12
2025-03-18,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,13.61,12
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,6
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,20.41,5
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,29.48,10
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,29.48,10
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,29.48,10
2025-03-17,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,5,normal,29.48,10
2025-03-17,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,0,normal,27.22,8
2025-03-17,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,1,normal,27.22,7
2025-03-17,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,2,normal,27.22,7
2025-03-17,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,3,normal,27.22,7
2025-03-17,Push Strength (A),Triceps Pushdown,93A552C6,0,normal,15.88,12
2025-03-17,Push Strength (A),Triceps Pushdown,93A552C6,1,normal,15.88,12
2025-03-17,Push Strength (A),Triceps Pushdown,93A552C6,2,normal,15.88,10
2025-03-17,Push Strength (A),Lateral Raise (Cable),BE289E45,0,normal,4.54,7
2025-03-17,Push Strength (A),Lateral Raise (Cable),BE289E45,1,normal,4.54,7
2025-03-17,Push Strength (A),Lateral Raise (Cable),BE289E45,2,normal,4.54,7
2025-03-17,Push Strength (A),Push Up (Weighted),19372ABC,0,normal,2.27,8
2025-03-17,Push Strength (A),Push Up (Weighted),19372ABC,1,normal,2.27,8
2025-03-17,Push Strength (A),Push Up (Weighted),19372ABC,2,normal,2.27,8
2025-03-15,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-03-15,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,1,warmup,29.48,3
2025-03-15,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,38.56,8
2025-03-15,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,38.56,8
2025-03-15,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,4,normal,38.56,8
2025-03-15,Legs Strength (A),Front Squat,5046D0A9,0,normal,0,5
2025-03-15,Legs Strength (A),Front Squat,5046D0A9,1,normal,0,5
2025-03-15,Legs Strength (A),Front Squat,5046D0A9,2,normal,0,5
2025-03-15,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,15.88,10
2025-03-15,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,15.88,10
2025-03-15,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,15.88,10
2025-03-15,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,0,normal,0,20
2025-03-15,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,1,normal,0,20
2025-03-15,Legs Strength (A),Standing Calf Raise (Dumbbell),6DA40660,2,normal,0,20
2025-03-15,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,0,normal,0,8
2025-03-15,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,1,normal,0,8
2025-03-15,Legs Strength (A),Assisted Pistol Squats,5BFF35BA,2,normal,0,8
2025-03-15,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,0,normal,13.61,10
2025-03-15,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,1,normal,13.61,10
2025-03-15,Legs Strength (A),Hammer Curl (Dumbbell),7E3BC8B6,2,normal,13.61,10
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,9.07,3
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,9.07,3
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,9.07,3
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,9.07,3
2025-03-14,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.07,5
2025-03-14,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,27.22,10
2025-03-14,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,27.22,10
2025-03-14,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,27.22,10
2025-03-14,Pull Strength (A),Band Pullaparts,E8D86EE8,0,normal,0,15
2025-03-14,Pull Strength (A),Band Pullaparts,E8D86EE8,1,normal,0,15
2025-03-14,Pull Strength (A),Band Pullaparts,E8D86EE8,2,normal,0,15
2025-03-14,Pull Strength (A),Seated Row (Machine),1DF4A847,0,normal,31.75,8
2025-03-14,Pull Strength (A),Seated Row (Machine),1DF4A847,1,normal,31.75,8
2025-03-14,Pull Strength (A),Seated Row (Machine),1DF4A847,2,normal,31.75,8
2025-03-14,Pull Strength (A),Dumbbell Row,F1E57334,0,normal,11.34,10
2025-03-14,Pull Strength (A),Dumbbell Row,F1E57334,1,normal,11.34,10
2025-03-14,Pull Strength (A),Dumbbell Row,F1E57334,2,normal,11.34,10
2025-03-14,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,13.61,12
2025-03-14,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,13.61,12
2025-03-14,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,13.61,12
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,0,warmup,22.68,6
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,1,warmup,22.68,6
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,2,normal,29.48,8
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,3,normal,29.48,8
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,4,normal,29.48,8
2025-03-13,Push Strength (A),Incline Bench Press (Dumbbell),07B38369,5,normal,29.48,8
2025-03-13,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,0,normal,22.68,8
2025-03-13,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,1,normal,22.68,8
2025-03-13,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,2,normal,22.68,8
2025-03-13,Push Strength (A),Shoulder Press (Dumbbell),878CD1D0,3,normal,22.68,8
2025-03-13,Push Strength (A),Triceps Pushdown,93A552C6,0,normal,13.61,12
2025-03-13,Push Strength (A),Triceps Pushdown,93A552C6,1,normal,13.61,12
2025-03-13,Push Strength (A),Triceps Pushdown,93A552C6,2,normal,13.61,12
2025-03-13,Push Strength (A),Lateral Raise (Dumbbell),422B08F1,0,normal,4.54,10
2025-03-13,Push Strength (A),Lateral Raise (Dumbbell),422B08F1,1,normal,4.54,10
2025-03-13,Push Strength (A),Lateral Raise (Dumbbell),422B08F1,2,normal,4.54,10
2025-03-13,Push Strength (A),Push Up (Weighted),19372ABC,0,normal,0,8
2025-03-13,Push Strength (A),Push Up (Weighted),19372ABC,1,normal,0,8
2025-03-13,Push Strength (A),Push Up (Weighted),19372ABC,2,normal,0,8
2025-03-13,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,1,normal,2.27,0
2025-03-13,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,2,normal,2.27,0
2025-02-22,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,0,warmup,20.41,5
2025-02-22,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,1,normal,43.09,8
2025-02-22,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,2,normal,43.09,8
2025-02-22,Legs Strength (A),Romanian Deadlift (Barbell),2B4B7310,3,normal,43.09,8
2025-02-22,Legs Strength (A),Front Squat,5046D0A9,0,normal,0,5
2025-02-22,Legs Strength (A),Front Squat,5046D0A9,1,normal,0,5
2025-02-22,Legs Strength (A),Front Squat,5046D0A9,2,normal,0,5
2025-02-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,15.88,10
2025-02-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,15.88,10
2025-02-22,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,15.88,10
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,9.07,4
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,9.07,4
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,9.07,4
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,9.07,4
2025-02-21,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.07,4
2025-02-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,29.48,10
2025-02-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,29.48,10
2025-02-21,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,29.48,10
2025-02-21,Pull Strength (A),Band Pullaparts,E8D86EE8,0,normal,0,16
2025-02-21,Pull Strength (A),Band Pullaparts,E8D86EE8,1,normal,0,16
2025-02-21,Pull Strength (A),Band Pullaparts,E8D86EE8,2,normal,0,16
2025-02-21,Pull Strength (A),Seated Row (Machine),1DF4A847,0,normal,31.75,8
2025-02-21,Pull Strength (A),Seated Row (Machine),1DF4A847,1,normal,31.75,8
2025-02-21,Pull Strength (A),Seated Row (Machine),1DF4A847,2,normal,31.75,8
2025-02-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,0,normal,11.34,12
2025-02-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,1,normal,11.34,12
2025-02-21,Pull Strength (A),Seated Incline Curl (Dumbbell),8BAB2735,2,normal,11.34,12
2025-02-20,Legs Strength (A),Front Squat,5046D0A9,0,normal,0,7
2025-02-20,Legs Strength (A),Front Squat,5046D0A9,1,normal,0,6
2025-02-20,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,0,normal,18.14,5
2025-02-20,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,1,normal,18.14,5
2025-02-20,Legs Strength (A),Seated Leg Curl (Machine),11A123F3,2,normal,18.14,5
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,9.07,3
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,9.07,3
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,9.07,3
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,9.07,3
2025-02-19,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.07,4
2025-02-19,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,27.22,10
2025-02-19,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,27.22,10
2025-02-19,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,27.22,10
2025-02-19,Pull Strength (A),Band Pullaparts,E8D86EE8,0,normal,0,15
2025-02-19,Pull Strength (A),Band Pullaparts,E8D86EE8,1,normal,0,15
2025-02-19,Pull Strength (A),Band Pullaparts,E8D86EE8,2,normal,0,15
2025-02-19,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,0,normal,29.48,10
2025-02-19,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,1,normal,29.48,10
2025-02-19,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,2,normal,29.48,10
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,20.41,4
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,29.48,12
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,29.48,12
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,29.48,12
2025-02-18,Push Strength (A),Incline Bench Press (Barbell),50DFDFAB,5,normal,29.48,12
2025-02-18,Push Strength (A),Triceps Pushdown,93A552C6,0,normal,15.88,12
2025-02-18,Push Strength (A),Triceps Pushdown,93A552C6,1,normal,13.61,12
2025-02-18,Push Strength (A),Triceps Pushdown,93A552C6,2,normal,13.61,12
2025-02-18,Push Strength (A),Lateral Raise (Cable),BE289E45,0,normal,4.54,6
2025-02-18,Push Strength (A),Lateral Raise (Cable),BE289E45,1,normal,4.54,6
2025-02-18,Push Strength (A),Lateral Raise (Cable),BE289E45,2,normal,4.54,6
2025-02-18,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,1,normal,2.27,0
2025-02-18,Push Strength (A),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,2,normal,2.27,0
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,0,warmup,0,3
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,1,normal,6.8,3
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,2,normal,8.16,3
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,3,normal,8.16,3
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,4,normal,8.16,3
2025-02-04,Pull Strength (A),Chin Up (Weighted),023943F1,5,failure,9.98,3
2025-02-04,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,0,normal,27.22,10
2025-02-04,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,1,normal,27.22,10
2025-02-04,Pull Strength (A),Single Arm Lat Pulldown,2EE45F81,2,normal,27.22,10
2025-02-04,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,0,normal,36.29,10
2025-02-04,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,1,normal,36.29,10
2025-02-04,Pull Strength (A),Seated Cable Row - V Grip (Cable),0393F233,2,normal,36.29,10
2025-01-14,Push Hypertrophy (B),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-01-14,Push Hypertrophy (B),Incline Bench Press (Barbell),50DFDFAB,1,normal,29.48,12
2025-01-14,Push Hypertrophy (B),Incline Bench Press (Barbell),50DFDFAB,2,normal,29.48,12
2025-01-14,Push Hypertrophy (B),Incline Bench Press (Barbell),50DFDFAB,3,normal,29.48,12
2025-01-14,Push Hypertrophy (B),Incline Bench Press (Barbell),50DFDFAB,4,normal,29.48,12
2025-01-14,Push Hypertrophy (B),Seated Shoulder Press (Machine),9237BAD1,0,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Seated Shoulder Press (Machine),9237BAD1,1,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Seated Shoulder Press (Machine),9237BAD1,2,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Triceps Extension (Dumbbell),3765684D,0,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Triceps Extension (Dumbbell),3765684D,1,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Triceps Extension (Dumbbell),3765684D,2,normal,11.34,12
2025-01-14,Push Hypertrophy (B),Lateral Raise (Dumbbell),422B08F1,0,normal,4.54,12
2025-01-14,Push Hypertrophy (B),Lateral Raise (Dumbbell),422B08F1,1,normal,4.54,12
2025-01-14,Push Hypertrophy (B),Lateral Raise (Dumbbell),422B08F1,2,normal,4.54,12
2025-01-14,Push Hypertrophy (B),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,0,normal,2.27,0
2025-01-14,Push Hypertrophy (B),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,1,normal,2.27,0
2025-01-14,Push Hypertrophy (B),Weighted Dead Hang,2f7c6b07-0c40-4ec0-9c0b-9e9491629a93,2,normal,2.27,0
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,0,warmup,20.41,5
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,1,warmup,29.48,5
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,2,normal,36.29,8
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,3,normal,36.29,8
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,4,normal,36.29,8
2025-01-09,Push (A),Incline Bench Press (Barbell),50DFDFAB,5,normal,36.29,8
2025-01-09,Push (A),Shoulder Press (Dumbbell),878CD1D0,0,normal,31.75,8
2025-01-09,Push (A),Shoulder Press (Dumbbell),878CD1D0,1,normal,31.75,8
2025-01-09,Push (A),Shoulder Press (Dumbbell),878CD1D0,2,normal,31.75,8
2025-01-09,Push (A),Shoulder Press (Dumbbell),878CD1D0,3,normal,31.75,8
2025-01-09,Push (A),Triceps Pushdown,93A552C6,0,normal,22.68,9
2025-01-09,Push (A),Triceps Pushdown,93A552C6,1,normal,22.68,9
2025-01-09,Push (A),Triceps Pushdown,93A552C6,2,normal,22.68,9
2025-01-09,Push (A),Lateral Raise (Cable),BE289E45,0,normal,4.54,9
2025-01-09,Push (A),Lateral Raise (Cable),BE289E45,1,normal,4.54,9
2025-01-09,Push (A),Lateral Raise (Cable),BE289E45,2,normal,4.54,9
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,0,warmup,9.07,3
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,1,normal,15.88,4
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,2,normal,15.88,3
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,3,normal,15.88,3
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,4,normal,15.88,3
2025-01-08,Pull (A),Chin Up (Weighted),023943F1,5,failure,15.88,3
2025-01-08,Pull (A),Single Arm Lat Pulldown,2EE45F81,0,normal,36.29,8
2025-01-08,Pull (A),Single Arm Lat Pulldown,2EE45F81,1,normal,36.29,8
2025-01-08,Pull (A),Single Arm Lat Pulldown,2EE45F81,2,normal,36.29,8
2025-01-08,Pull (A),Band Pullaparts,E8D86EE8,0,normal,0,20
2025-01-08,Pull (A),Band Pullaparts,E8D86EE8,1,normal,0,20
2025-01-08,Pull (A),Band Pullaparts,E8D86EE8,2,normal,0,20
2025-01-08,Pull (A),Chest Supported Incline Row (Dumbbell),914F3A96,0,normal,36.29,8
2025-01-08,Pull (A),Chest Supported Incline Row (Dumbbell),914F3A96,1,normal,36.29,8
2025-01-08,Pull (A),Chest Supported Incline Row (Dumbbell),914F3A96,2,normal,36.29,7
2025-01-08,Pull (A),Seated Cable Row - V Grip (Cable),0393F233,0,normal,45.36,10
2025-01-08,Pull (A),Seated Cable Row - V Grip (Cable),0393F233,1,normal,45.36,10
2025-01-08,Pull (A),Seated Cable Row - V Grip (Cable),0393F233,2,normal,45.36,10
